Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2000","2000","ha","340","","Official data",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2000","2000","hg/ha","735","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2000","2000","tonnes","25","","Official data",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2001","2001","ha","350","","Official data",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2001","2001","hg/ha","971","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2001","2001","tonnes","34","","Official data",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2002","2002","ha","351","","Official data",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2002","2002","hg/ha","912","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2002","2002","tonnes","32","","Official data",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2003","2003","ha","345","F","FAO estimate",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2003","2003","hg/ha","899","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2003","2003","tonnes","31","","Official data",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2004","2004","ha","300","F","FAO estimate",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2004","2004","hg/ha","833","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2004","2004","tonnes","25","","Official data",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2005","2005","ha","302","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2005","2005","hg/ha","761","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2005","2005","tonnes","23","","Official data",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2006","2006","ha","315","F","FAO estimate",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2006","2006","hg/ha","698","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2006","2006","tonnes","22","","Official data",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2007","2007","ha","200","","Official data",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2007","2007","hg/ha","550","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2007","2007","tonnes","11","","Official data",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2008","2008","ha","200","","Official data",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2008","2008","hg/ha","600","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2008","2008","tonnes","12","","Official data",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2009","2009","ha","200","*","Unofficial figure",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2009","2009","hg/ha","600","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2009","2009","tonnes","12","*","Unofficial figure",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2010","2010","ha","296","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2010","2010","hg/ha","686","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2010","2010","tonnes","20","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2011","2011","ha","304","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2011","2011","hg/ha","695","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2011","2011","tonnes","21","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2012","2012","ha","327","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2012","2012","hg/ha","667","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2012","2012","tonnes","22","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2013","2013","ha","325","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2013","2013","hg/ha","660","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2013","2013","tonnes","21","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2014","2014","ha","299","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2014","2014","hg/ha","689","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2014","2014","tonnes","21","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2015","2015","ha","270","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2015","2015","hg/ha","689","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2015","2015","tonnes","19","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2016","2016","ha","274","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2016","2016","hg/ha","669","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2016","2016","tonnes","18","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2017","2017","ha","268","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2017","2017","hg/ha","665","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2017","2017","tonnes","18","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5312","Area harvested","692","Vanilla","2018","2018","ha","261","Im","FAO data based on imputation methodology",""
"QC","Crops","182","Réunion","5419","Yield","692","Vanilla","2018","2018","hg/ha","661","Fc","Calculated data",""
"QC","Crops","182","Réunion","5510","Production","692","Vanilla","2018","2018","tonnes","17","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1968","1968","ha","175","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1968","1968","hg/ha","571","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1968","1968","tonnes","10","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1969","1969","ha","175","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1969","1969","hg/ha","571","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1969","1969","tonnes","10","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1970","1970","ha","175","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1970","1970","hg/ha","571","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1970","1970","tonnes","10","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1971","1971","ha","175","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1971","1971","hg/ha","571","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1971","1971","tonnes","10","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1972","1972","ha","175","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1972","1972","hg/ha","571","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1972","1972","tonnes","10","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1973","1973","ha","177","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1973","1973","hg/ha","565","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1973","1973","tonnes","10","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1974","1974","ha","177","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1974","1974","hg/ha","565","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1974","1974","tonnes","10","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1975","1975","ha","177","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1975","1975","hg/ha","565","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1975","1975","tonnes","10","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1976","1976","ha","178","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1976","1976","hg/ha","618","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1976","1976","tonnes","11","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1977","1977","ha","178","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1977","1977","hg/ha","674","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1977","1977","tonnes","12","*","Unofficial figure",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1978","1978","ha","178","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1978","1978","hg/ha","562","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1978","1978","tonnes","10","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1979","1979","ha","178","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1979","1979","hg/ha","281","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1979","1979","tonnes","5","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1980","1980","ha","178","","Official data",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1980","1980","hg/ha","449","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1980","1980","tonnes","8","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1981","1981","ha","200","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1981","1981","hg/ha","750","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1981","1981","tonnes","15","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1982","1982","ha","200","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1982","1982","hg/ha","1000","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1982","1982","tonnes","20","*","Unofficial figure",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1983","1983","ha","200","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1983","1983","hg/ha","1150","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1983","1983","tonnes","23","*","Unofficial figure",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1984","1984","ha","130","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1984","1984","hg/ha","1231","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1984","1984","tonnes","16","*","Unofficial figure",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1985","1985","ha","322","","Official data",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1985","1985","hg/ha","1366","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1985","1985","tonnes","44","*","Unofficial figure",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1986","1986","ha","330","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1986","1986","hg/ha","1364","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1986","1986","tonnes","45","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1987","1987","ha","335","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1987","1987","hg/ha","1075","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1987","1987","tonnes","36","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1988","1988","ha","340","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1988","1988","hg/ha","882","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1988","1988","tonnes","30","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1989","1989","ha","350","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1989","1989","hg/ha","1000","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1989","1989","tonnes","35","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1990","1990","ha","185","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1990","1990","hg/ha","2541","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1990","1990","tonnes","47","*","Unofficial figure",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1991","1991","ha","162","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1991","1991","hg/ha","2970","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1991","1991","tonnes","48","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1992","1992","ha","340","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1992","1992","hg/ha","1471","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1992","1992","tonnes","50","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1993","1993","ha","804","","Official data",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1993","1993","hg/ha","4938","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1993","1993","tonnes","397","","Official data",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1994","1994","ha","250","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1994","1994","hg/ha","4000","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1994","1994","tonnes","100","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1995","1995","ha","250","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1995","1995","hg/ha","3764","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1995","1995","tonnes","94","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1996","1996","ha","250","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1996","1996","hg/ha","3707","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1996","1996","tonnes","93","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1997","1997","ha","250","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1997","1997","hg/ha","3759","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1997","1997","tonnes","94","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1998","1998","ha","336","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1998","1998","hg/ha","3770","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1998","1998","tonnes","127","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","1999","1999","ha","464","","Official data",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","1999","1999","hg/ha","3513","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","1999","1999","tonnes","163","*","Unofficial figure",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2000","2000","ha","290","*","Unofficial figure",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2000","2000","hg/ha","4483","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2000","2000","tonnes","130","*","Unofficial figure",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2001","2001","ha","290","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2001","2001","hg/ha","4483","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2001","2001","tonnes","130","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2002","2002","ha","290","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2002","2002","hg/ha","4491","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2002","2002","tonnes","130","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2003","2003","ha","290","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2003","2003","hg/ha","4572","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2003","2003","tonnes","133","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2004","2004","ha","308","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2004","2004","hg/ha","4696","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2004","2004","tonnes","145","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2005","2005","ha","306","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2005","2005","hg/ha","4829","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2005","2005","tonnes","148","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2006","2006","ha","300","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2006","2006","hg/ha","4667","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2006","2006","tonnes","140","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2007","2007","ha","320","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2007","2007","hg/ha","4688","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2007","2007","tonnes","150","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2008","2008","ha","299","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2008","2008","hg/ha","5357","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2008","2008","tonnes","160","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2009","2009","ha","294","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2009","2009","hg/ha","5620","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2009","2009","tonnes","165","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2010","2010","ha","300","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2010","2010","hg/ha","5949","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2010","2010","tonnes","178","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2011","2011","ha","290","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2011","2011","hg/ha","6897","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2011","2011","tonnes","200","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2012","2012","ha","310","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2012","2012","hg/ha","6774","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2012","2012","tonnes","210","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2013","2013","ha","300","F","FAO estimate",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2013","2013","hg/ha","6333","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2013","2013","tonnes","190","F","FAO estimate",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2014","2014","ha","285","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2014","2014","hg/ha","6465","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2014","2014","tonnes","184","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2015","2015","ha","278","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2015","2015","hg/ha","6754","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2015","2015","tonnes","188","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2016","2016","ha","256","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2016","2016","hg/ha","6939","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2016","2016","tonnes","178","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2017","2017","ha","254","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2017","2017","hg/ha","7101","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2017","2017","tonnes","180","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5312","Area harvested","692","Vanilla","2018","2018","ha","251","Im","FAO data based on imputation methodology",""
"QC","Crops","219","Tonga","5419","Yield","692","Vanilla","2018","2018","hg/ha","7264","Fc","Calculated data",""
"QC","Crops","219","Tonga","5510","Production","692","Vanilla","2018","2018","tonnes","182","Im","FAO data based on imputation methodology",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","1988","1988","tonnes","10","F","FAO estimate",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","1989","1989","tonnes","30","F","FAO estimate",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","1990","1990","tonnes","0","","Official data",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","1991","1991","tonnes","5","F","FAO estimate",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","1992","1992","tonnes","0","","Official data",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","1993","1993","tonnes","0","","Official data",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","1994","1994","tonnes","45","F","FAO estimate",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","1995","1995","tonnes","60","F","FAO estimate",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","1996","1996","tonnes","25","F","FAO estimate",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","1997","1997","tonnes","35","F","FAO estimate",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","1998","1998","tonnes","100","F","FAO estimate",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","1999","1999","tonnes","50","F","FAO estimate",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2000","2000","tonnes","100","F","FAO estimate",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2001","2001","tonnes","170","F","FAO estimate",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2002","2002","tonnes","127","Im","FAO data based on imputation methodology",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2003","2003","tonnes","130","Im","FAO data based on imputation methodology",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2004","2004","tonnes","100","F","FAO estimate",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2005","2005","tonnes","151","Im","FAO data based on imputation methodology",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2006","2006","tonnes","170","F","FAO estimate",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2007","2007","tonnes","189","Im","FAO data based on imputation methodology",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2008","2008","tonnes","204","Im","FAO data based on imputation methodology",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2009","2009","tonnes","220","Im","FAO data based on imputation methodology",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2010","2010","tonnes","236","Im","FAO data based on imputation methodology",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2011","2011","tonnes","251","Im","FAO data based on imputation methodology",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2012","2012","tonnes","290","F","FAO estimate",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2013","2013","tonnes","280","Im","FAO data based on imputation methodology",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2014","2014","tonnes","286","Im","FAO data based on imputation methodology",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2015","2015","tonnes","300","Im","FAO data based on imputation methodology",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2016","2016","tonnes","314","Im","FAO data based on imputation methodology",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2017","2017","tonnes","327","Im","FAO data based on imputation methodology",""
"QC","Crops","223","Turkey","5510","Production","692","Vanilla","2018","2018","tonnes","314","Im","FAO data based on imputation methodology",""
"QC","Crops","226","Uganda","5312","Area harvested","692","Vanilla","1961","1961","ha","50","F","FAO estimate",""
"QC","Crops","226","Uganda","5419","Yield","692","Vanilla","1961","1961","hg/ha","2000","Fc","Calculated data",""
"QC","Crops","226","Uganda","5510","Production","692","Vanilla","1961","1961","tonnes","10","F","FAO estimate",""
"QC","Crops","226","Uganda","5312","Area harvested","692","Vanilla","1962","1962","ha","50","F","FAO estimate",""
"QC","Crops","226","Uganda","5419","Yield","692","Vanilla","1962","1962","hg/ha","2000","Fc","Calculated data",""
"QC","Crops","226","Uganda","5510","Production","692","Vanilla","1962","1962","tonnes","10","F","FAO estimate",""
"QC","Crops","226","Uganda","5312","Area harvested","692","Vanilla","1963","1963","ha","50","F","FAO estimate",""
"QC","Crops","226","Uganda","5419","Yield","692","Vanilla","1963","1963","hg/ha","2000","Fc","Calculated data",""
"QC","Crops","226","Uganda","5510","Production","692","Vanilla","1963","1963","tonnes","10","F","FAO estimate",""
